accession,start,end,type,strain_id,doi,feature,locus,id,predicted_function
CP003820.1,1051500,1059500,DUPLICATION,MCM 298 - J,774,protein_coding_gene,CNAG_00403,CNAG_00403,mitochondrial protein
CP003820.1,1071000,1074000,DUPLICATION,MCM 298 - J,774,exon,CNAG_12056,exon_CNAG_12056-t26_1-E5,n/a
CP003820.1,1071000,1074000,DUPLICATION,MCM 298 - J,774,ncRNA,CNAG_12056,CNAG_12056-t26_1,unspecified product
CP003820.1,1071000,1074000,DUPLICATION,MCM 298 - J,774,ncRNA_gene,CNAG_12056,CNAG_12056,unspecified product
CP003820.1,1071000,1074000,DUPLICATION,MCM 298 - J,774,protein_coding_gene,CNAG_00407,CNAG_00407,glyoxal oxidase
CP003820.1,1088500,1095000,DUPLICATION,MCM 298 - J,774,protein_coding_gene,CNAG_00414,CNAG_00414,Maintenance of killer protein 32%2C putative
CP003820.1,1088500,1095000,DUPLICATION,MCM 298 - J,774,protein_coding_gene,CNAG_00415,CNAG_00415,CMGC/CDK protein kinase
CP003820.1,1088500,1095000,DUPLICATION,MCM 298 - J,774,protein_coding_gene,CNAG_00416,CNAG_00416,f-box/wd-repeat protein lin-23
CP003820.1,1088500,1095000,DUPLICATION,MCM 298 - J,774,protein_coding_gene,CNAG_00417,CNAG_00417,elongation factor 1-gamma
CP003820.1,1107000,1107500,DUPLICATION,MCM 298 - J,774,protein_coding_gene,CNAG_00422,CNAG_00422,hypothetical protein%2C variant
CP003820.1,1118000,1125500,DUPLICATION,MCM 298 - J,774,protein_coding_gene,CNAG_00428,CNAG_00428,hypothetical protein
CP003820.1,1118000,1125500,DUPLICATION,MCM 298 - J,774,protein_coding_gene,CNAG_00429,CNAG_00429,tRNA-dihydrouridine synthase 1
CP003820.1,1118000,1125500,DUPLICATION,MCM 298 - J,774,protein_coding_gene,CNAG_00430,CNAG_00430,hypothetical protein
CP003820.1,1118000,1125500,DUPLICATION,MCM 298 - J,774,protein_coding_gene,CNAG_07359,CNAG_07359,Atypical/ABC1/ABC1-C protein kinase
CP003820.1,1126000,1142500,DUPLICATION,MCM 298 - J,774,CDS,CNAG_00433,CNAG_00433-t26_1-p1-CDS1,n/a
CP003820.1,1126000,1142500,DUPLICATION,MCM 298 - J,774,CDS,CNAG_00433,CNAG_00433-t26_1-p1-CDS10,n/a
CP003820.1,1126000,1142500,DUPLICATION,MCM 298 - J,774,CDS,CNAG_00433,CNAG_00433-t26_1-p1-CDS11,n/a
CP003820.1,1126000,1142500,DUPLICATION,MCM 298 - J,774,CDS,CNAG_00433,CNAG_00433-t26_1-p1-CDS2,n/a
CP003820.1,1126000,1142500,DUPLICATION,MCM 298 - J,774,CDS,CNAG_00433,CNAG_00433-t26_1-p1-CDS3,n/a
CP003820.1,1126000,1142500,DUPLICATION,MCM 298 - J,774,CDS,CNAG_00433,CNAG_00433-t26_1-p1-CDS4,n/a
CP003820.1,1126000,1142500,DUPLICATION,MCM 298 - J,774,CDS,CNAG_00433,CNAG_00433-t26_1-p1-CDS5,n/a
CP003820.1,1126000,1142500,DUPLICATION,MCM 298 - J,774,CDS,CNAG_00433,CNAG_00433-t26_1-p1-CDS6,n/a
CP003820.1,1126000,1142500,DUPLICATION,MCM 298 - J,774,CDS,CNAG_00433,CNAG_00433-t26_1-p1-CDS7,n/a
CP003820.1,1126000,1142500,DUPLICATION,MCM 298 - J,774,CDS,CNAG_00433,CNAG_00433-t26_1-p1-CDS8,n/a
CP003820.1,1126000,1142500,DUPLICATION,MCM 298 - J,774,CDS,CNAG_00433,CNAG_00433-t26_1-p1-CDS9,n/a
CP003820.1,1126000,1142500,DUPLICATION,MCM 298 - J,774,exon,CNAG_00433,exon_CNAG_00433-t26_1-E10,n/a
CP003820.1,1126000,1142500,DUPLICATION,MCM 298 - J,774,exon,CNAG_00433,exon_CNAG_00433-t26_1-E11,n/a
CP003820.1,1126000,1142500,DUPLICATION,MCM 298 - J,774,exon,CNAG_00433,exon_CNAG_00433-t26_1-E2,n/a
CP003820.1,1126000,1142500,DUPLICATION,MCM 298 - J,774,exon,CNAG_00433,exon_CNAG_00433-t26_1-E3,n/a
CP003820.1,1126000,1142500,DUPLICATION,MCM 298 - J,774,exon,CNAG_00433,exon_CNAG_00433-t26_1-E4,n/a
CP003820.1,1126000,1142500,DUPLICATION,MCM 298 - J,774,exon,CNAG_00433,exon_CNAG_00433-t26_1-E5,n/a
CP003820.1,1126000,1142500,DUPLICATION,MCM 298 - J,774,exon,CNAG_00433,exon_CNAG_00433-t26_1-E6,n/a
CP003820.1,1126000,1142500,DUPLICATION,MCM 298 - J,774,exon,CNAG_00433,exon_CNAG_00433-t26_1-E7,n/a
CP003820.1,1126000,1142500,DUPLICATION,MCM 298 - J,774,exon,CNAG_00433,exon_CNAG_00433-t26_1-E8,n/a
CP003820.1,1126000,1142500,DUPLICATION,MCM 298 - J,774,exon,CNAG_00433,exon_CNAG_00433-t26_1-E9,n/a
CP003820.1,1126000,1142500,DUPLICATION,MCM 298 - J,774,protein_coding_gene,CNAG_00433,CNAG_00433,hypothetical protein
CP003820.1,1126000,1142500,DUPLICATION,MCM 298 - J,774,protein_coding_gene,CNAG_00434,CNAG_00434,arginine N-methyltransferase 2
CP003820.1,1126000,1142500,DUPLICATION,MCM 298 - J,774,protein_coding_gene,CNAG_00435,CNAG_00435,hypothetical protein
CP003820.1,1126000,1142500,DUPLICATION,MCM 298 - J,774,protein_coding_gene,CNAG_00436,CNAG_00436,palmitoyltransferase akr1
CP003820.1,1126000,1142500,DUPLICATION,MCM 298 - J,774,protein_coding_gene,CNAG_00437,CNAG_00437,anaphase-promoting complex subunit 11
CP003820.1,1126000,1142500,DUPLICATION,MCM 298 - J,774,protein_coding_gene,CNAG_00438,CNAG_00438,hypothetical protein
CP003820.1,1126000,1142500,DUPLICATION,MCM 298 - J,774,protein_coding_gene,CNAG_00439,CNAG_00439,hypothetical protein
CP003820.1,1126000,1142500,DUPLICATION,MCM 298 - J,774,protein_coding_gene,CNAG_07359,CNAG_07359,Atypical/ABC1/ABC1-C protein kinase
CP003820.1,1126000,1142500,DUPLICATION,MCM 298 - J,774,three_prime_UTR,CNAG_00433-t26_1,utr_CNAG_00433-t26_1_1,n/a
CP003820.1,1149000,1151000,DUPLICATION,MCM 298 - J,774,protein_coding_gene,CNAG_00442,CNAG_00442,cyclin
CP003820.1,1152000,1154000,DUPLICATION,MCM 298 - J,774,protein_coding_gene,CNAG_00443,CNAG_00443,hypothetical protein
CP003820.1,1152000,1154000,DUPLICATION,MCM 298 - J,774,protein_coding_gene,CNAG_00444,CNAG_00444,hypothetical protein
CP003820.1,1158500,1163500,DUPLICATION,MCM 298 - J,774,CDS,CNAG_00448,CNAG_00448-t26_1-p1-CDS1,n/a
CP003820.1,1158500,1163500,DUPLICATION,MCM 298 - J,774,CDS,CNAG_00448,CNAG_00448-t26_1-p1-CDS2,n/a
CP003820.1,1158500,1163500,DUPLICATION,MCM 298 - J,774,exon,CNAG_00448,exon_CNAG_00448-t26_1-E2,n/a
CP003820.1,1158500,1163500,DUPLICATION,MCM 298 - J,774,protein_coding_gene,CNAG_00445,CNAG_00445,nonhistone chromosomal protein
CP003820.1,1158500,1163500,DUPLICATION,MCM 298 - J,774,protein_coding_gene,CNAG_00446,CNAG_00446,hypothetical protein
CP003820.1,1158500,1163500,DUPLICATION,MCM 298 - J,774,protein_coding_gene,CNAG_00447,CNAG_00447,T-complex protein 1 subunit beta
CP003820.1,1158500,1163500,DUPLICATION,MCM 298 - J,774,protein_coding_gene,CNAG_00448,CNAG_00448,V-type H -transporting ATPase subunit AC39
CP003820.1,1165500,1175500,DUPLICATION,MCM 298 - J,774,protein_coding_gene,CNAG_00449,CNAG_00449,RNA-binding protein NOB1%2C variant
CP003820.1,1165500,1175500,DUPLICATION,MCM 298 - J,774,protein_coding_gene,CNAG_00450,CNAG_00450,3-isopropylmalate dehydrogenase
CP003820.1,1165500,1175500,DUPLICATION,MCM 298 - J,774,protein_coding_gene,CNAG_00451,CNAG_00451,cytoplasmic protein
CP003820.1,1165500,1175500,DUPLICATION,MCM 298 - J,774,protein_coding_gene,CNAG_00452,CNAG_00452,Isovaleryl-CoA dehydrogenase
CP003820.1,1165500,1175500,DUPLICATION,MCM 298 - J,774,protein_coding_gene,CNAG_00453,CNAG_00453,mitochondrial protein
CP003820.1,1184000,1190500,DUPLICATION,MCM 298 - J,774,exon,CNAG_12059,exon_CNAG_12059-t26_1-E1,n/a
CP003820.1,1184000,1190500,DUPLICATION,MCM 298 - J,774,exon,CNAG_12059,exon_CNAG_12059-t26_1-E2,n/a
CP003820.1,1184000,1190500,DUPLICATION,MCM 298 - J,774,ncRNA,CNAG_12059,CNAG_12059-t26_1,unspecified product
CP003820.1,1184000,1190500,DUPLICATION,MCM 298 - J,774,ncRNA_gene,CNAG_12059,CNAG_12059,unspecified product
CP003820.1,1184000,1190500,DUPLICATION,MCM 298 - J,774,protein_coding_gene,CNAG_00457,CNAG_00457,glutamine synthetase%2C variant
CP003820.1,1184000,1190500,DUPLICATION,MCM 298 - J,774,protein_coding_gene,CNAG_00458,CNAG_00458,hypothetical protein%2C variant
CP003820.1,1184000,1190500,DUPLICATION,MCM 298 - J,774,protein_coding_gene,CNAG_07360,CNAG_07360,hypothetical protein
CP003820.1,1196500,1203500,DUPLICATION,MCM 298 - J,774,exon,CNAG_12060,exon_CNAG_12060-t26_1-E1,n/a
CP003820.1,1196500,1203500,DUPLICATION,MCM 298 - J,774,exon,CNAG_12060,exon_CNAG_12060-t26_1-E2,n/a
CP003820.1,1196500,1203500,DUPLICATION,MCM 298 - J,774,exon,CNAG_12060,exon_CNAG_12060-t26_1-E3,n/a
CP003820.1,1196500,1203500,DUPLICATION,MCM 298 - J,774,exon,CNAG_12060,exon_CNAG_12060-t26_1-E4,n/a
CP003820.1,1196500,1203500,DUPLICATION,MCM 298 - J,774,exon,CNAG_12060,exon_CNAG_12060-t26_1-E5,n/a
CP003820.1,1196500,1203500,DUPLICATION,MCM 298 - J,774,exon,CNAG_12060,exon_CNAG_12060-t26_1-E6,n/a
CP003820.1,1196500,1203500,DUPLICATION,MCM 298 - J,774,exon,CNAG_12060,exon_CNAG_12060-t26_1-E7,n/a
CP003820.1,1196500,1203500,DUPLICATION,MCM 298 - J,774,exon,CNAG_12060,exon_CNAG_12060-t26_1-E8,n/a
CP003820.1,1196500,1203500,DUPLICATION,MCM 298 - J,774,ncRNA,CNAG_12060,CNAG_12060-t26_1,unspecified product
CP003820.1,1196500,1203500,DUPLICATION,MCM 298 - J,774,ncRNA_gene,CNAG_12060,CNAG_12060,unspecified product
CP003820.1,1196500,1203500,DUPLICATION,MCM 298 - J,774,protein_coding_gene,CNAG_00462,CNAG_00462,electron-transferring-flavoprotein dehydrogenase
CP003820.1,1196500,1203500,DUPLICATION,MCM 298 - J,774,protein_coding_gene,CNAG_00463,CNAG_00463,hypothetical protein
CP003820.1,1196500,1203500,DUPLICATION,MCM 298 - J,774,protein_coding_gene,CNAG_00464,CNAG_00464,pre-mRNA-splicing factor rse1
CP003820.1,1212000,1214500,DUPLICATION,MCM 298 - J,774,CDS,CNAG_00468,CNAG_00468-t26_1-p1-CDS3,n/a
CP003820.1,1212000,1214500,DUPLICATION,MCM 298 - J,774,CDS,CNAG_00468,CNAG_00468-t26_1-p1-CDS5,n/a
CP003820.1,1212000,1214500,DUPLICATION,MCM 298 - J,774,CDS,CNAG_00468,CNAG_00468-t26_1-p1-CDS6,n/a
CP003820.1,1212000,1214500,DUPLICATION,MCM 298 - J,774,CDS,CNAG_00468,CNAG_00468-t26_1-p1-CDS7,n/a
CP003820.1,1212000,1214500,DUPLICATION,MCM 298 - J,774,exon,CNAG_00468,exon_CNAG_00468-t26_1-E3,n/a
CP003820.1,1212000,1214500,DUPLICATION,MCM 298 - J,774,exon,CNAG_00468,exon_CNAG_00468-t26_1-E5,n/a
CP003820.1,1212000,1214500,DUPLICATION,MCM 298 - J,774,exon,CNAG_00468,exon_CNAG_00468-t26_1-E6,n/a
CP003820.1,1212000,1214500,DUPLICATION,MCM 298 - J,774,exon,CNAG_00468,exon_CNAG_00468-t26_1-E7,n/a
CP003820.1,1212000,1214500,DUPLICATION,MCM 298 - J,774,protein_coding_gene,CNAG_00468,CNAG_00468,hypothetical protein
CP003820.1,1212000,1214500,DUPLICATION,MCM 298 - J,774,protein_coding_gene,CNAG_00469,CNAG_00469,endoplasmic reticulum protein
CP003820.1,1212000,1214500,DUPLICATION,MCM 298 - J,774,three_prime_UTR,CNAG_00468-t26_1,utr_CNAG_00468-t26_1_2,n/a
CP003820.1,1215000,1217000,DUPLICATION,MCM 298 - J,774,exon,CNAG_10013,exon_CNAG_10013-t26_1-E1,n/a
CP003820.1,1215000,1217000,DUPLICATION,MCM 298 - J,774,ncRNA_gene,CNAG_10013,CNAG_10013,unspecified product
CP003820.1,1215000,1217000,DUPLICATION,MCM 298 - J,774,protein_coding_gene,CNAG_00469,CNAG_00469,endoplasmic reticulum protein
CP003820.1,1215000,1217000,DUPLICATION,MCM 298 - J,774,protein_coding_gene,CNAG_00470,CNAG_00470,charged multivesicular body protein 1
CP003820.1,1215000,1217000,DUPLICATION,MCM 298 - J,774,protein_coding_gene,CNAG_00471,CNAG_00471,mitochondrial protein
CP003820.1,1215000,1217000,DUPLICATION,MCM 298 - J,774,tRNA,CNAG_10013,CNAG_10013-t26_1,unspecified product
CP003820.1,1219000,1220500,DUPLICATION,MCM 298 - J,774,protein_coding_gene,CNAG_00472,CNAG_00472,hypothetical protein
CP003820.1,1219000,1220500,DUPLICATION,MCM 298 - J,774,protein_coding_gene,CNAG_00473,CNAG_00473,oligosaccharyltransferase complex subunit epsilon
CP003820.1,1219000,1220500,DUPLICATION,MCM 298 - J,774,protein_coding_gene,CNAG_00474,CNAG_00474,hypothetical protein
CP003820.1,1221500,1230500,DUPLICATION,MCM 298 - J,774,CDS,CNAG_07361,CNAG_07361-t26_1-p1-CDS1,n/a
CP003820.1,1221500,1230500,DUPLICATION,MCM 298 - J,774,CDS,CNAG_07361,CNAG_07361-t26_1-p1-CDS2,n/a
CP003820.1,1221500,1230500,DUPLICATION,MCM 298 - J,774,CDS,CNAG_07361,CNAG_07361-t26_1-p1-CDS3,n/a
CP003820.1,1221500,1230500,DUPLICATION,MCM 298 - J,774,CDS,CNAG_07361,CNAG_07361-t26_1-p1-CDS4,n/a
CP003820.1,1221500,1230500,DUPLICATION,MCM 298 - J,774,CDS,CNAG_07361,CNAG_07361-t26_1-p1-CDS5,n/a
CP003820.1,1221500,1230500,DUPLICATION,MCM 298 - J,774,CDS,CNAG_07361,CNAG_07361-t26_1-p1-CDS6,n/a
CP003820.1,1221500,1230500,DUPLICATION,MCM 298 - J,774,exon,CNAG_07361,exon_CNAG_07361-t26_1-E1,n/a
CP003820.1,1221500,1230500,DUPLICATION,MCM 298 - J,774,exon,CNAG_07361,exon_CNAG_07361-t26_1-E2,n/a
CP003820.1,1221500,1230500,DUPLICATION,MCM 298 - J,774,exon,CNAG_07361,exon_CNAG_07361-t26_1-E3,n/a
CP003820.1,1221500,1230500,DUPLICATION,MCM 298 - J,774,exon,CNAG_07361,exon_CNAG_07361-t26_1-E4,n/a
CP003820.1,1221500,1230500,DUPLICATION,MCM 298 - J,774,exon,CNAG_07361,exon_CNAG_07361-t26_1-E5,n/a
CP003820.1,1221500,1230500,DUPLICATION,MCM 298 - J,774,exon,CNAG_07361,exon_CNAG_07361-t26_1-E6,n/a
CP003820.1,1221500,1230500,DUPLICATION,MCM 298 - J,774,exon,CNAG_07361,exon_CNAG_07361-t26_1-E7,n/a
CP003820.1,1221500,1230500,DUPLICATION,MCM 298 - J,774,five_prime_UTR,CNAG_07361-t26_1,utr_CNAG_07361-t26_1_3,n/a
CP003820.1,1221500,1230500,DUPLICATION,MCM 298 - J,774,protein_coding_gene,CNAG_00475,CNAG_00475,WSC domain-containing protein
CP003820.1,1221500,1230500,DUPLICATION,MCM 298 - J,774,protein_coding_gene,CNAG_00476,CNAG_00476,hypothetical protein
CP003820.1,1221500,1230500,DUPLICATION,MCM 298 - J,774,protein_coding_gene,CNAG_07361,CNAG_07361,hypothetical protein
CP003820.1,1221500,1230500,DUPLICATION,MCM 298 - J,774,protein_coding_gene,CNAG_07362,CNAG_07362,nucleolin
CP003820.1,1221500,1230500,DUPLICATION,MCM 298 - J,774,three_prime_UTR,CNAG_07361-t26_1,utr_CNAG_07361-t26_1_1,n/a
CP003820.1,1221500,1230500,DUPLICATION,MCM 298 - J,774,three_prime_UTR,CNAG_07361-t26_1,utr_CNAG_07361-t26_1_2,n/a
CP003820.1,122500,975500,DUPLICATION,"MCM 300 - D, MCM 300 - L",854,CDS,CNAG_00043,CNAG_00043-t26_1-p1-CDS1,n/a
CP003820.1,122500,975500,DUPLICATION,"MCM 300 - D, MCM 300 - L",854,CDS,CNAG_00043,CNAG_00043-t26_2-p1-CDS1,n/a
CP003820.1,122500,975500,DUPLICATION,"MCM 300 - D, MCM 300 - L",854,CDS,CNAG_00050,CNAG_00050-t26_1-p1-CDS1,n/a
CP003820.1,122500,975500,DUPLICATION,"MCM 300 - D, MCM 300 - L",854,CDS,CNAG_00050,CNAG_00050-t26_1-p1-CDS2,n/a
CP003820.1,122500,975500,DUPLICATION,"MCM 300 - D, MCM 300 - L",854,CDS,CNAG_00050,CNAG_00050-t26_1-p1-CDS3,n/a
CP003820.1,122500,975500,DUPLICATION,"MCM 300 - D, MCM 300 - L",854,CDS,CNAG_00050,CNAG_00050-t26_1-p1-CDS5,n/a
CP003820.1,122500,975500,DUPLICATION,"MCM 300 - D, MCM 300 - L",854,CDS,CNAG_00050,CNAG_00050-t26_1-p1-CDS6,n/a
CP003820.1,122500,975500,DUPLICATION,"MCM 300 - D, MCM 300 - L",854,CDS,CNAG_00058,CNAG_00058-t26_1-p1-CDS1,n/a
CP003820.1,122500,975500,DUPLICATION,"MCM 300 - D, MCM 300 - L",854,CDS,CNAG_00058,CNAG_00058-t26_1-p1-CDS10,n/a
CP003820.1,122500,975500,DUPLICATION,"MCM 300 - D, MCM 300 - L",854,CDS,CNAG_00058,CNAG_00058-t26_1-p1-CDS11,n/a
CP003820.1,122500,975500,DUPLICATION,"MCM 300 - D, MCM 300 - L",854,CDS,CNAG_00058,CNAG_00058-t26_1-p1-CDS12,n/a
CP003820.1,122500,975500,DUPLICATION,"MCM 300 - D, MCM 300 - L",854,CDS,CNAG_00058,CNAG_00058-t26_1-p1-CDS13,n/a
CP003820.1,122500,975500,DUPLICATION,"MCM 300 - D, MCM 300 - L",854,CDS,CNAG_00058,CNAG_00058-t26_1-p1-CDS2,n/a
CP003820.1,122500,975500,DUPLICATION,"MCM 300 - D, MCM 300 - L",854,CDS,CNAG_00058,CNAG_00058-t26_1-p1-CDS3,n/a
CP003820.1,122500,975500,DUPLICATION,"MCM 300 - D, MCM 300 - L",854,CDS,CNAG_00058,CNAG_00058-t26_1-p1-CDS4,n/a
CP003820.1,122500,975500,DUPLICATION,"MCM 300 - D, MCM 300 - L",854,CDS,CNAG_00058,CNAG_00058-t26_1-p1-CDS5,n/a
CP003820.1,122500,975500,DUPLICATION,"MCM 300 - D, MCM 300 - L",854,CDS,CNAG_00058,CNAG_00058-t26_1-p1-CDS6,n/a
CP003820.1,122500,975500,DUPLICATION,"MCM 300 - D, MCM 300 - L",854,CDS,CNAG_00058,CNAG_00058-t26_1-p1-CDS7,n/a
CP003820.1,122500,975500,DUPLICATION,"MCM 300 - D, MCM 300 - L",854,CDS,CNAG_00058,CNAG_00058-t26_1-p1-CDS8,n/a
CP003820.1,122500,975500,DUPLICATION,"MCM 300 - D, MCM 300 - L",854,CDS,CNAG_00058,CNAG_00058-t26_1-p1-CDS9,n/a
CP003820.1,122500,975500,DUPLICATION,"MCM 300 - D, MCM 300 - L",854,CDS,CNAG_00066,CNAG_00066-t26_1-p1-CDS1,n/a
CP003820.1,122500,975500,DUPLICATION,"MCM 300 - D, MCM 300 - L",854,CDS,CNAG_00066,CNAG_00066-t26_1-p1-CDS2,n/a
CP003820.1,122500,975500,DUPLICATION,"MCM 300 - D, MCM 300 - L",854,CDS,CNAG_00070,CNAG_00070-t26_1-p1-CDS1,n/a
CP003820.1,122500,975500,DUPLICATION,"MCM 300 - D, MCM 300 - L",854,CDS,CNAG_00070,CNAG_00070-t26_1-p1-CDS2,n/a
CP003820.1,122500,975500,DUPLICATION,"MCM 300 - D, MCM 300 - L",854,CDS,CNAG_00081,CNAG_00081-t26_1-p1-CDS1,n/a
CP003820.1,122500,975500,DUPLICATION,"MCM 300 - D, MCM 300 - L",854,CDS,CNAG_00081,CNAG_00081-t26_1-p1-CDS2,n/a
CP003820.1,122500,975500,DUPLICATION,"MCM 300 - D, MCM 300 - L",854,CDS,CNAG_00081,CNAG_00081-t26_1-p1-CDS3,n/a
CP003820.1,122500,975500,DUPLICATION,"MCM 300 - D, MCM 300 - L",854,CDS,CNAG_00081,CNAG_00081-t26_1-p1-CDS4,n/a
CP003820.1,122500,975500,DUPLICATION,"MCM 300 - D, MCM 300 - L",854,CDS,CNAG_00081,CNAG_00081-t26_1-p1-CDS5,n/a
CP003820.1,122500,975500,DUPLICATION,"MCM 300 - D, MCM 300 - L",854,CDS,CNAG_00081,CNAG_00081-t26_1-p1-CDS7,n/a
CP003820.1,122500,975500,DUPLICATION,"MCM 300 - D, MCM 300 - L",854,CDS,CNAG_00081,CNAG_00081-t26_1-p1-CDS8,n/a
CP003820.1,122500,975500,DUPLICATION,"MCM 300 - D, MCM 300 - L",854,CDS,CNAG_00081,CNAG_00081-t26_1-p1-CDS9,n/a
CP003820.1,122500,975500,DUPLICATION,"MCM 300 - D, MCM 300 - L",854,CDS,CNAG_00087,CNAG_00087-t26_1-p1-CDS2,n/a
CP003820.1,122500,975500,DUPLICATION,"MCM 300 - D, MCM 300 - L",854,CDS,CNAG_00094,CNAG_00094-t26_1-p1-CDS1,n/a
CP003820.1,122500,975500,DUPLICATION,"MCM 300 - D, MCM 300 - L",854,CDS,CNAG_00094,CNAG_00094-t26_1-p1-CDS2,n/a
CP003820.1,122500,975500,DUPLICATION,"MCM 300 - D, MCM 300 - L",854,CDS,CNAG_00094,CNAG_00094-t26_1-p1-CDS3,n/a
CP003820.1,122500,975500,DUPLICATION,"MCM 300 - D, MCM 300 - L",854,CDS,CNAG_00094,CNAG_00094-t26_1-p1-CDS5,n/a
CP003820.1,122500,975500,DUPLICATION,"MCM 300 - D, MCM 300 - L",854,CDS,CNAG_00100,CNAG_00100-t26_1-p1-CDS1,n/a
CP003820.1,122500,975500,DUPLICATION,"MCM 300 - D, MCM 300 - L",854,CDS,CNAG_00100,CNAG_00100-t26_1-p1-CDS2,n/a
CP003820.1,122500,975500,DUPLICATION,"MCM 300 - D, MCM 300 - L",854,CDS,CNAG_00100,CNAG_00100-t26_1-p1-CDS3,n/a
CP003820.1,122500,975500,DUPLICATION,"MCM 300 - D, MCM 300 - L",854,CDS,CNAG_00100,CNAG_00100-t26_1-p1-CDS4,n/a
CP003820.1,122500,975500,DUPLICATION,"MCM 300 - D, MCM 300 - L",854,CDS,CNAG_00100,CNAG_00100-t26_1-p1-CDS5,n/a
CP003820.1,122500,975500,DUPLICATION,"MCM 300 - D, MCM 300 - L",854,CDS,CNAG_00100,CNAG_00100-t26_1-p1-CDS6,n/a
CP003820.1,122500,975500,DUPLICATION,"MCM 300 - D, MCM 300 - L",854,CDS,CNAG_00100,CNAG_00100-t26_1-p1-CDS7,n/a
CP003820.1,122500,975500,DUPLICATION,"MCM 300 - D, MCM 300 - L",854,CDS,CNAG_00106,CNAG_00106-t26_1-p1-CDS1,n/a
